Time,AS27 (Evapotranspiration),AS24 (Daily rain),AS25 (Rain rate),AS21 (Wind speed),AS19 (Temperature)
11-03-2023 09:15:20,,,,1.00,28.10
11-03-2023 09:20:20,0.18,0.00,0.00,6.00,28.20
11-03-2023 09:21:20,,,0.00,,
11-03-2023 09:25:20,0.18,0.00,,9.00,28.10
11-03-2023 09:30:20,,,,8.00,28.00
11-03-2023 09:35:20,,,,11.00,28.10
11-03-2023 09:40:20,,,,6.00,28.20
11-03-2023 09:45:20,,,,9.00,28.30
11-03-2023 09:50:20,,,,19.00,28.60
11-03-2023 09:55:20,,,,1.00,28.60
11-03-2023 10:00:20,0.18,,,1.00,28.70
11-03-2023 10:05:20,0.43,,,6.00,28.80
11-03-2023 10:10:20,,,,3.00,28.90
11-03-2023 10:15:20,,,,6.00,29.10
11-03-2023 10:20:20,,,,0.00,29.30
11-03-2023 10:25:20,,,,11.00,29.60
11-03-2023 10:30:20,,,,8.00,29.70
11-03-2023 10:35:20,,,,1.00,29.70
11-03-2023 10:40:20,,,,8.00,29.90
11-03-2023 10:45:20,,,,6.00,30.20
11-03-2023 10:50:20,,,,8.00,30.30
11-03-2023 10:55:20,,,,12.00,30.30
11-03-2023 11:00:20,0.43,,,11.00,30.20
11-03-2023 11:05:20,0.84,,,11.00,30.10
11-03-2023 11:10:20,,,,6.00,30.10
11-03-2023 11:15:20,,,,9.00,30.30
11-03-2023 11:20:20,0.84,0.00,0.00,9.00,30.40
11-03-2023 11:21:20,,,0.00,,
11-03-2023 11:25:20,0.84,0.00,,9.00,30.60
11-03-2023 11:30:20,,,,14.00,30.80
11-03-2023 11:35:20,,,,8.00,30.80
11-03-2023 11:40:20,,,,9.00,30.90
11-03-2023 11:45:20,,,,11.00,31.20
11-03-2023 11:50:20,,,,4.00,31.40
11-03-2023 11:55:20,,,,11.00,31.70
11-03-2023 12:00:20,0.84,,,8.00,31.40
11-03-2023 12:05:20,1.35,,,11.00,31.30
11-03-2023 12:10:20,,,,6.00,31.40
11-03-2023 12:15:20,,,,16.00,31.50
11-03-2023 12:20:20,,,,3.00,31.60
11-03-2023 12:25:20,,,,11.00,31.90
11-03-2023 12:30:20,,,,1.00,32.00
11-03-2023 12:35:20,,,,,32.10
11-03-2023 12:40:20,,,,1.00,32.30
11-03-2023 12:45:20,,,,3.00,32.40
11-03-2023 12:50:20,,,,8.00,32.30
11-03-2023 12:55:20,,,,1.00,32.30
11-03-2023 13:00:20,1.35,,,8.00,32.40
11-03-2023 13:05:20,1.83,,,1.00,32.30
11-03-2023 13:10:20,,,,0.00,32.30
11-03-2023 13:15:20,,,,4.00,32.40
11-03-2023 13:20:20,1.83,0.00,0.00,0.00,32.40
11-03-2023 13:21:20,,,0.00,,
11-03-2023 13:25:20,1.83,0.00,,9.00,32.60
11-03-2023 13:30:20,,,,9.00,32.70
11-03-2023 13:35:20,,,,3.00,32.80
11-03-2023 13:40:20,,,,0.00,33.10
11-03-2023 13:45:20,,,,3.00,33.20
11-03-2023 13:50:20,,,,1.00,33.40
11-03-2023 13:55:20,,,,8.00,33.60
11-03-2023 14:00:20,1.83,,,1.00,33.70
11-03-2023 14:05:20,2.26,,,3.00,33.70
11-03-2023 14:10:20,,,,0.00,33.60
11-03-2023 14:15:20,,,,3.00,33.70
11-03-2023 14:20:20,,,,1.00,33.80
11-03-2023 14:25:20,,,,4.00,33.90
11-03-2023 14:30:20,,,,6.00,34.20
11-03-2023 14:35:20,,,,9.00,34.20
11-03-2023 14:40:20,,,,9.00,34.00
11-03-2023 14:45:20,,,,8.00,33.80
11-03-2023 14:50:20,,,,1.00,33.90
11-03-2023 14:55:20,,,,8.00,33.90
11-03-2023 15:00:20,2.26,,,1.00,34.00
11-03-2023 15:05:20,2.72,,,6.00,33.90
11-03-2023 15:10:20,,,,3.00,33.80
11-03-2023 15:15:20,,,,8.00,33.70
11-03-2023 15:20:20,,,,1.00,33.60
11-03-2023 15:25:20,,,,8.00,33.70
11-03-2023 15:30:20,,,,3.00,33.60
11-03-2023 15:35:20,,,,1.00,33.70
11-03-2023 15:40:20,,,,8.00,33.80
11-03-2023 15:45:20,,,,6.00,33.80
11-03-2023 15:50:20,,,,3.00,33.90
11-03-2023 15:55:20,,,,8.00,33.90
11-03-2023 16:00:20,2.72,,,3.00,34.00
11-03-2023 16:05:20,3.05,,,4.00,34.20
11-03-2023 16:10:20,,,,8.00,34.20
11-03-2023 16:15:20,,,,3.00,34.10
11-03-2023 16:20:20,,,,1.00,
11-03-2023 16:25:20,,,,8.00,34.10
11-03-2023 16:30:20,,,,1.00,33.90
11-03-2023 16:35:20,,,,3.00,33.70
11-03-2023 16:40:20,,,,3.00,33.60
11-03-2023 16:45:20,,,,6.00,33.40
11-03-2023 16:50:20,,,,9.00,33.40
11-03-2023 16:55:20,,,,9.00,33.20
11-03-2023 17:00:20,3.05,,,8.00,33.10
11-03-2023 17:05:20,3.25,,,3.00,32.90
11-03-2023 17:10:20,,,,8.00,32.80
11-03-2023 17:15:20,,,,4.00,32.70
11-03-2023 17:20:20,3.25,0.00,0.00,8.00,32.60
11-03-2023 17:21:20,,,0.00,,
11-03-2023 17:25:20,3.25,0.00,,6.00,32.50
11-03-2023 17:30:20,,,,3.00,32.40
11-03-2023 17:35:20,,,,8.00,32.30
11-03-2023 17:40:20,,,,3.00,32.20
11-03-2023 17:45:20,,,,1.00,32.20
11-03-2023 17:50:20,,,,3.00,32.10
11-03-2023 17:55:20,,,,1.00,31.90
11-03-2023 18:00:20,3.25,,,6.00,31.80
11-03-2023 18:05:20,3.33,,,1.00,31.70
11-03-2023 18:10:20,,,,,31.50
11-03-2023 18:15:20,,,,,31.30
11-03-2023 18:20:20,,,,,31.20
11-03-2023 18:25:20,,,,,31.10
11-03-2023 18:30:20,,,,,30.90
11-03-2023 18:35:20,,,,1.00,30.80
11-03-2023 18:40:20,,,,0.00,30.70
11-03-2023 18:45:20,,,,3.00,30.60
11-03-2023 18:50:20,,,,,30.40
11-03-2023 18:55:20,,,,3.00,30.30
11-03-2023 19:00:20,3.33,,,0.00,30.30
11-03-2023 19:05:20,3.35,,,0.00,30.20
11-03-2023 19:10:20,,,,1.00,
11-03-2023 19:20:20,3.35,0.00,,1.00,30.20
11-03-2023 19:21:20,,,0.00,,
11-03-2023 19:22:20,,,0.00,,
11-03-2023 19:25:20,3.35,0.00,,0.00,30.20
11-03-2023 19:30:20,,,,1.00,30.10
11-03-2023 19:35:20,,,,0.00,30.10
11-03-2023 19:40:20,,,,1.00,29.90
11-03-2023 19:45:20,,,,0.00,
11-03-2023 19:50:20,,,,,29.90
11-03-2023 19:55:20,,,,,29.80
11-03-2023 20:00:20,3.35,,,,29.80
11-03-2023 20:05:20,3.38,,,,29.70
11-03-2023 20:10:20,,,,,29.70
11-03-2023 20:15:20,,,,,29.60
11-03-2023 20:20:20,,,,,29.40
11-03-2023 20:25:20,,,,,29.40
11-03-2023 20:30:20,,,,,29.20
11-03-2023 20:35:20,,,,,29.10
11-03-2023 20:40:20,,,,,28.90
11-03-2023 20:45:20,,,,,28.80
11-03-2023 20:50:20,,,,,28.80
11-03-2023 20:55:20,,,,,28.70
11-03-2023 21:00:20,,,,,28.60
11-03-2023 21:05:20,,,,,28.60
11-03-2023 21:10:20,,,,,28.50
11-03-2023 21:15:20,,,,,28.50
11-03-2023 21:20:20,3.38,0.00,,0.00,28.40
11-03-2023 21:21:20,,,0.00,,
11-03-2023 21:22:20,,,0.00,,
11-03-2023 21:25:20,3.38,0.00,,0.00,28.40
11-03-2023 21:30:20,,,,,28.20
11-03-2023 21:35:20,,,,,28.00
11-03-2023 21:40:20,,,,,27.90
11-03-2023 22:00:20,,,,,27.90
11-03-2023 22:05:20,,,,,27.80
11-03-2023 22:20:20,,,,,27.80
11-03-2023 22:25:20,,,,,27.70
11-03-2023 22:30:20,,,,,27.70
11-03-2023 22:35:20,,,,,27.60
11-03-2023 22:40:20,,,,,27.60
11-03-2023 22:45:20,,,,,27.50
11-03-2023 22:50:20,,,,,27.30
11-03-2023 22:55:20,,,,,27.20
11-03-2023 23:00:20,,,,,27.20
11-03-2023 23:05:20,,,,,27.10
11-03-2023 23:10:20,,,,,26.90
11-03-2023 23:20:20,3.38,0.00,,0.00,26.90
11-03-2023 23:21:20,,,0.00,,
11-03-2023 23:22:20,,,0.00,,
11-03-2023 23:25:20,3.38,0.00,,0.00,26.90
11-03-2023 23:40:20,,,,,26.90
11-03-2023 23:45:20,,,,,27.00
11-03-2023 23:55:20,,,,,27.00
12-03-2023 00:00:20,3.38,,,,27.10
12-03-2023 00:05:20,0.00,,,,
12-03-2023 00:10:20,,,,,27.10
12-03-2023 00:15:20,,,,,26.90
12-03-2023 00:20:20,,,,0.00,
12-03-2023 00:25:20,,,,1.00,26.90
12-03-2023 00:30:20,,,,0.00,27.00
12-03-2023 00:35:20,,,,3.00,27.00
12-03-2023 00:40:20,,,,0.00,26.90
12-03-2023 00:45:20,,,,0.00,
12-03-2023 00:50:20,,,,1.00,
12-03-2023 00:55:20,,,,0.00,
12-03-2023 01:00:20,,,,,26.90
12-03-2023 01:05:20,,,,,26.80
12-03-2023 01:10:20,,,,,26.70
12-03-2023 01:15:20,,,,,26.70
12-03-2023 01:20:20,,,,,26.60
12-03-2023 01:25:20,,,,,26.50
12-03-2023 01:30:20,,,,,26.50
12-03-2023 01:35:20,,,,0.00,26.40
12-03-2023 01:40:20,,,,1.00,
12-03-2023 01:45:20,,,,,26.40
12-03-2023 01:50:20,,,,1.00,26.30
12-03-2023 01:55:20,,,,0.00,
12-03-2023 02:05:20,,,,,26.30
12-03-2023 02:10:20,,,,,26.20
12-03-2023 02:15:20,,,,,26.20
12-03-2023 02:20:20,,,,0.00,26.10
12-03-2023 02:25:20,,,,1.00,
12-03-2023 02:30:20,,,,0.00,26.10
12-03-2023 02:35:20,,,,0.00,26.00
12-03-2023 02:40:20,,,,3.00,
12-03-2023 02:45:20,,,,1.00,
12-03-2023 02:50:20,,,,1.00,
12-03-2023 02:55:20,,,,0.00,26.00
12-03-2023 03:00:20,,,,,25.90
12-03-2023 03:05:20,,,,0.00,
12-03-2023 03:10:20,,,,1.00,25.90
12-03-2023 03:15:20,,,,0.00,25.80
12-03-2023 03:20:20,0.00,0.00,,0.00,25.90
12-03-2023 03:21:20,,,0.00,,
12-03-2023 03:22:20,,,0.00,,
12-03-2023 03:25:20,0.00,0.00,,0.00,25.80
12-03-2023 03:30:20,,,,0.00,
12-03-2023 03:35:20,,,,3.00,
12-03-2023 03:40:20,,,,6.00,
12-03-2023 03:45:20,,,,0.00,
12-03-2023 04:00:20,,,,,25.80
12-03-2023 04:05:20,,,,,25.70
12-03-2023 04:20:20,,,,,25.70
12-03-2023 04:25:20,,,,,25.60
12-03-2023 04:50:20,,,,,25.60
12-03-2023 04:55:20,,,,,25.50
12-03-2023 05:00:20,,,,0.00,
12-03-2023 05:05:20,,,,1.00,25.50
12-03-2023 05:10:20,,,,0.00,25.40
12-03-2023 05:20:20,0.00,0.00,,0.00,25.40
12-03-2023 05:21:20,,,0.00,,
12-03-2023 05:22:20,,,0.00,,
12-03-2023 05:25:20,0.00,0.00,,0.00,25.40
12-03-2023 05:30:20,,,,0.00,
12-03-2023 05:35:20,,,,1.00,
12-03-2023 05:40:20,,,,0.00,25.40
12-03-2023 05:45:20,,,,,25.30
12-03-2023 05:55:20,,,,0.00,
12-03-2023 06:00:20,,,,1.00,
12-03-2023 06:05:20,,,,1.00,
12-03-2023 06:10:20,,,,0.00,
12-03-2023 06:25:20,,,,0.00,
12-03-2023 06:30:20,,,,1.00,25.30
12-03-2023 06:35:20,,,,0.00,25.20
12-03-2023 07:05:20,,,,,25.20
12-03-2023 07:10:20,,,,,25.30
12-03-2023 07:20:20,0.00,0.00,0.00,0.00,25.30
12-03-2023 07:21:20,,,0.00,,
12-03-2023 07:25:20,0.00,0.00,,0.00,25.40
12-03-2023 07:30:20,,,,1.00,25.50
12-03-2023 07:35:20,,,,1.00,25.60
12-03-2023 07:40:20,,,,0.00,
12-03-2023 07:45:20,,,,,25.60
12-03-2023 07:50:20,,,,,25.70
12-03-2023 07:55:20,,,,,25.80
12-03-2023 08:00:20,0.00,,,0.00,25.80
12-03-2023 08:05:20,0.03,,,1.00,25.90
12-03-2023 08:10:20,,,,3.00,26.10
12-03-2023 08:15:20,,,,1.00,26.20
12-03-2023 08:20:20,,,,1.00,26.30
12-03-2023 08:25:20,,,,3.00,26.60
12-03-2023 08:30:20,,,,8.00,26.70
12-03-2023 08:35:20,,,,6.00,26.90
12-03-2023 08:40:20,,,,,27.10
12-03-2023 08:45:20,,,,6.00,27.20
12-03-2023 08:50:20,,,,1.00,27.30
12-03-2023 08:55:20,,,,9.00,27.60
12-03-2023 09:00:20,0.03,,,3.00,27.70
12-03-2023 09:05:20,0.13,,,4.00,27.80
12-03-2023 09:10:20,,,,9.00,28.20
12-03-2023 09:15:20,,,,6.00,28.30
12-03-2023 09:20:20,0.13,0.00,,1.00,28.60
12-03-2023 09:21:20,,,0.00,,
12-03-2023 09:22:20,,,0.00,,
12-03-2023 09:25:20,0.13,0.00,,0.00,28.80
12-03-2023 09:30:20,,,,16.00,29.00
12-03-2023 09:35:20,,,,9.00,
12-03-2023 09:40:20,,,,6.00,29.00
12-03-2023 09:45:20,,,,9.00,29.10
12-03-2023 09:50:20,,,,8.00,29.20
12-03-2023 09:55:20,,,,6.00,29.30
12-03-2023 10:00:20,0.13,,,9.00,29.50
12-03-2023 10:05:20,0.43,,,0.00,29.70
12-03-2023 10:10:20,,,,3.00,29.90
12-03-2023 10:15:20,,,,1.00,30.20
12-03-2023 10:20:20,,,,8.00,30.30
12-03-2023 10:25:20,,,,1.00,30.50
12-03-2023 10:30:20,,,,6.00,30.70
12-03-2023 10:35:20,,,,1.00,30.40
12-03-2023 10:40:20,,,,12.00,30.60
12-03-2023 10:45:20,,,,3.00,30.70
12-03-2023 10:50:20,,,,6.00,30.80
12-03-2023 10:55:20,,,,3.00,30.80
12-03-2023 11:00:20,0.43,,,9.00,31.10
12-03-2023 11:05:20,0.89,,,1.00,31.30
12-03-2023 11:10:20,,,,3.00,31.50
12-03-2023 11:15:20,,,,1.00,31.80
12-03-2023 11:20:20,,,,8.00,31.90
12-03-2023 11:25:20,,,,,31.90
12-03-2023 11:30:20,,,,8.00,32.10
12-03-2023 11:35:20,,,,11.00,32.10
12-03-2023 11:40:20,,,,8.00,31.80
12-03-2023 11:45:20,,,,6.00,31.80
12-03-2023 11:50:20,,,,3.00,32.10
12-03-2023 11:55:20,,,,6.00,32.20
12-03-2023 12:00:20,0.89,,,6.00,32.10
12-03-2023 12:05:20,1.42,,,9.00,32.20
12-03-2023 12:10:20,,,,11.00,32.30
12-03-2023 12:15:20,,,,9.00,32.20
12-03-2023 12:20:20,,,,3.00,32.20
12-03-2023 12:25:20,,,,11.00,32.60
12-03-2023 12:30:20,,,,4.00,32.60
12-03-2023 12:35:20,,,,1.00,32.70
12-03-2023 12:40:20,,,,8.00,33.00
12-03-2023 12:45:20,,,,9.00,33.10
12-03-2023 12:50:20,,,,8.00,32.80
12-03-2023 12:55:20,,,,6.00,33.00
12-03-2023 13:00:20,1.42,,,6.00,33.10
12-03-2023 13:05:20,1.91,,,8.00,33.10
12-03-2023 13:10:20,,,,9.00,32.90
12-03-2023 13:15:20,,,,6.00,32.80
12-03-2023 13:20:20,1.91,0.00,,6.00,33.00
12-03-2023 13:21:20,,,0.00,,
12-03-2023 13:22:20,,,0.00,,
12-03-2023 13:25:20,1.91,0.00,,0.00,33.60
12-03-2023 13:30:20,,,,6.00,33.80
12-03-2023 13:35:20,,,,9.00,33.60
12-03-2023 13:40:20,,,,6.00,33.40
12-03-2023 13:45:20,,,,8.00,33.40
12-03-2023 13:50:20,,,,9.00,33.60
12-03-2023 13:55:20,,,,11.00,
12-03-2023 14:00:20,1.91,,,6.00,33.60
12-03-2023 14:05:20,2.41,,,1.00,33.80
12-03-2023 14:10:20,,,,3.00,34.10
12-03-2023 14:15:20,,,,3.00,34.40
12-03-2023 14:20:20,,,,0.00,34.70
12-03-2023 14:25:20,,,,3.00,34.80
12-03-2023 14:30:20,,,,1.00,34.50
12-03-2023 14:35:20,,,,8.00,34.30
12-03-2023 14:40:20,,,,8.00,34.10
12-03-2023 14:45:20,,,,3.00,34.00
12-03-2023 14:50:20,,,,1.00,33.80
12-03-2023 14:55:20,,,,6.00,33.90
12-03-2023 15:00:20,2.41,,,8.00,34.20
12-03-2023 15:05:20,2.90,,,9.00,34.10
12-03-2023 15:10:20,,,,9.00,33.80
12-03-2023 15:15:20,,,,4.00,
12-03-2023 15:20:20,2.90,0.00,,1.00,33.80
12-03-2023 15:21:20,,,0.00,,
12-03-2023 15:22:20,,,0.00,,
12-03-2023 15:25:20,2.90,0.00,,8.00,33.90
12-03-2023 15:30:20,,,,8.00,33.80
12-03-2023 15:35:20,,,,1.00,33.70
12-03-2023 15:40:20,,,,8.00,33.50
12-03-2023 15:45:20,,,,6.00,33.40
12-03-2023 15:50:20,,,,11.00,33.40
12-03-2023 15:55:20,,,,4.00,33.30
12-03-2023 16:00:20,2.90,,,4.00,33.60
12-03-2023 16:05:20,3.25,,,8.00,33.70
12-03-2023 16:10:20,,,,6.00,33.80
12-03-2023 16:15:20,,,,1.00,34.10
12-03-2023 16:20:20,,,,8.00,33.90
12-03-2023 16:25:20,,,,8.00,33.60
12-03-2023 16:30:20,,,,9.00,33.30
12-03-2023 16:35:20,,,,9.00,33.00
12-03-2023 16:40:20,,,,6.00,32.90
12-03-2023 16:45:20,,,,6.00,32.90
12-03-2023 16:50:20,,,,12.00,33.00
12-03-2023 16:55:20,,,,9.00,33.10
12-03-2023 17:00:20,3.25,,,9.00,32.90
12-03-2023 17:05:20,3.45,,,4.00,32.70
12-03-2023 17:10:20,,,,11.00,32.60
12-03-2023 17:15:20,,,,11.00,32.30
12-03-2023 17:20:20,3.45,0.00,0.00,1.00,32.20
12-03-2023 17:21:20,,,0.00,,
12-03-2023 17:25:20,3.45,0.00,,6.00,32.10
12-03-2023 17:30:20,,,,4.00,31.90
12-03-2023 17:35:20,,,,6.00,31.80
12-03-2023 17:40:20,,,,3.00,31.90
12-03-2023 17:45:20,,,,6.00,
12-03-2023 17:50:20,,,,1.00,31.90
12-03-2023 17:55:20,,,,4.00,32.00
12-03-2023 18:00:20,3.45,,,0.00,32.00
12-03-2023 18:05:20,3.53,,,1.00,31.90
12-03-2023 18:10:20,,,,,31.90
12-03-2023 18:15:20,,,,,31.70
12-03-2023 18:20:20,,,,,31.60
12-03-2023 18:25:20,,,,1.00,31.40
12-03-2023 18:30:20,,,,0.00,31.10
12-03-2023 18:35:20,,,,,30.90
12-03-2023 18:40:20,,,,,30.70
12-03-2023 18:45:20,,,,,30.60
12-03-2023 18:50:20,,,,,30.40
12-03-2023 18:55:20,,,,,30.30
12-03-2023 19:00:20,3.53,,,,30.30
12-03-2023 19:05:20,3.56,,,,30.20
12-03-2023 19:10:20,,,,,30.20
12-03-2023 19:15:20,,,,,30.10
12-03-2023 19:20:20,3.56,0.00,,0.00,30.10
12-03-2023 19:21:20,,,0.00,,
12-03-2023 19:22:20,,,0.00,,
12-03-2023 19:25:20,3.56,0.00,,0.00,30.00
12-03-2023 19:30:20,,,,,29.90
12-03-2023 19:35:20,,,,,29.80
12-03-2023 19:40:20,,,,,29.70
12-03-2023 19:45:20,,,,,29.70
12-03-2023 19:50:20,,,,,29.50
12-03-2023 19:55:20,,,,,29.40
12-03-2023 20:00:20,,,,,29.30
12-03-2023 20:05:20,,,,,29.20
12-03-2023 20:10:20,,,,,29.10
12-03-2023 20:15:20,,,,,28.90
12-03-2023 20:20:20,,,,,28.80
12-03-2023 20:25:20,,,,,28.70
12-03-2023 20:50:20,,,,,28.70
12-03-2023 20:55:20,,,,,28.60
12-03-2023 21:00:20,,,,,28.50
12-03-2023 21:05:20,,,,,28.40
12-03-2023 21:10:20,,,,,28.30
12-03-2023 21:15:20,,,,,28.30
12-03-2023 21:20:20,,,,,28.20
12-03-2023 21:30:20,,,,,28.20
12-03-2023 21:35:20,,,,,28.10
12-03-2023 21:40:20,,,,,28.00
12-03-2023 21:55:20,,,,,28.00
12-03-2023 22:00:20,,,,,27.90
12-03-2023 22:05:20,,,,,27.90
12-03-2023 22:10:20,,,,,27.80
12-03-2023 22:15:20,,,,,27.70
12-03-2023 22:40:20,,,,,27.70
12-03-2023 22:45:20,,,,,27.60
12-03-2023 22:50:20,,,,,27.50
12-03-2023 22:55:20,,,,,27.40
12-03-2023 23:20:20,3.56,0.00,,0.00,27.40
12-03-2023 23:21:20,,,0.00,,
12-03-2023 23:22:20,,,0.00,,
12-03-2023 23:25:20,3.56,0.00,,0.00,27.40
12-03-2023 23:50:20,,,,,27.40
12-03-2023 23:55:20,,,,,27.30
13-03-2023 00:00:20,3.56,,,,
13-03-2023 00:05:20,0.00,,,,
13-03-2023 00:10:20,,,,,27.30
13-03-2023 00:15:20,,,,,27.20
13-03-2023 00:20:20,,,,,27.10
13-03-2023 00:25:20,,,,,27.00
13-03-2023 00:30:20,,,,,27.00
13-03-2023 00:35:20,,,,,27.10
13-03-2023 00:40:20,,,,,27.10
13-03-2023 00:45:20,,,,,27.20
13-03-2023 00:50:20,,,,,27.20
13-03-2023 00:55:20,,,,,27.10
13-03-2023 01:10:20,,,,,27.10
13-03-2023 01:15:20,,,,,27.20
13-03-2023 01:20:20,0.00,0.00,,0.00,27.30
13-03-2023 01:21:20,,,0.00,,
13-03-2023 01:22:20,,,0.00,,
13-03-2023 01:25:20,0.00,0.00,,0.00,27.20
13-03-2023 01:30:20,,,,1.00,
13-03-2023 01:35:20,,,,0.00,
13-03-2023 01:40:20,,,,0.00,
13-03-2023 01:45:20,,,,1.00,27.20
13-03-2023 01:50:20,,,,1.00,27.10
13-03-2023 01:55:20,,,,3.00,27.10
13-03-2023 02:00:20,,,,1.00,26.90
13-03-2023 02:05:20,,,,0.00,26.90
13-03-2023 02:10:20,,,,,26.80
13-03-2023 02:15:20,,,,,26.70
13-03-2023 02:20:20,,,,,26.60
13-03-2023 02:25:20,,,,,26.50
13-03-2023 02:30:20,,,,,26.40
13-03-2023 02:35:20,,,,,26.30
13-03-2023 02:40:20,,,,,26.30
13-03-2023 02:45:20,,,,,26.20
13-03-2023 02:50:20,,,,,26.20
13-03-2023 02:55:20,,,,,26.10
13-03-2023 03:00:20,,,,0.00,26.10
13-03-2023 03:05:20,,,,1.00,26.00
13-03-2023 03:10:20,,,,0.00,25.90
13-03-2023 03:15:20,,,,,25.80
13-03-2023 03:20:20,0.00,0.00,,0.00,25.90
13-03-2023 03:21:20,,,0.00,,
13-03-2023 03:22:20,,,0.00,,
13-03-2023 03:25:20,0.00,0.00,,0.00,25.90
13-03-2023 03:30:20,,,,,25.90
13-03-2023 03:35:20,,,,,25.80
13-03-2023 03:40:20,,,,,25.90
13-03-2023 03:50:20,,,,,25.90
13-03-2023 03:55:20,,,,,26.00
13-03-2023 04:00:20,,,,,25.90
13-03-2023 04:05:20,,,,,26.00
13-03-2023 04:10:20,,,,,25.90
13-03-2023 04:45:20,,,,0.00,25.90
13-03-2023 04:50:20,,,,9.00,26.00
13-03-2023 04:55:20,,,,6.00,26.30
13-03-2023 05:00:20,,,,9.00,26.40
13-03-2023 05:05:20,,,,1.00,26.60
13-03-2023 05:10:20,,,,8.00,
13-03-2023 05:15:20,,,,4.00,
13-03-2023 05:20:20,0.00,0.00,,11.00,26.60
13-03-2023 05:21:20,,,0.00,,
13-03-2023 05:22:20,,,0.00,,
13-03-2023 05:25:20,0.00,0.00,,3.00,26.60
13-03-2023 05:30:20,,,,3.00,26.60
13-03-2023 05:35:20,,,,8.00,26.70
13-03-2023 05:40:20,,,,1.00,26.60
13-03-2023 05:45:20,,,,1.00,26.60
13-03-2023 05:50:20,,,,3.00,26.50
13-03-2023 05:55:20,,,,1.00,26.40
13-03-2023 06:00:20,0.00,,,6.00,26.30
13-03-2023 06:05:20,0.03,,,11.00,26.40
13-03-2023 06:10:20,,,,1.00,26.50
13-03-2023 06:15:20,,,,3.00,26.30
13-03-2023 06:20:20,,,,1.00,26.20
13-03-2023 06:25:20,,,,9.00,26.20
13-03-2023 06:30:20,,,,9.00,26.30
13-03-2023 06:35:20,,,,16.00,26.40
13-03-2023 06:40:20,,,,1.00,26.50
13-03-2023 06:45:20,,,,3.00,26.40
13-03-2023 06:50:20,,,,6.00,
13-03-2023 06:55:20,,,,4.00,26.40
13-03-2023 07:00:20,0.03,,,0.00,26.30
13-03-2023 07:05:20,0.08,,,,26.20
13-03-2023 07:10:20,,,,,26.20
13-03-2023 07:15:20,,,,0.00,26.10
13-03-2023 07:20:20,,,,1.00,26.20
13-03-2023 07:25:20,,,,0.00,26.10
13-03-2023 07:30:20,,,,,26.10
13-03-2023 07:35:20,,,,0.00,26.20
13-03-2023 07:40:20,,,,1.00,26.30
13-03-2023 07:50:20,,,,1.00,26.30
13-03-2023 07:55:20,,,,6.00,26.60
13-03-2023 08:00:20,0.08,,,9.00,26.80
13-03-2023 08:05:20,0.15,,,11.00,27.00
13-03-2023 08:10:20,,,,8.00,27.20
13-03-2023 08:15:20,,,,6.00,27.30
13-03-2023 08:20:20,,,,11.00,27.30
13-03-2023 08:25:20,,,,1.00,27.40
13-03-2023 08:30:20,,,,9.00,27.50
13-03-2023 08:35:20,,,,12.00,27.50
13-03-2023 08:40:20,,,,8.00,27.40
13-03-2023 08:45:20,,,,14.00,27.50
13-03-2023 08:50:20,,,,9.00,
13-03-2023 08:55:20,,,,9.00,27.50
13-03-2023 09:00:20,0.15,,,8.00,27.60
13-03-2023 09:05:20,0.33,,,9.00,27.60
13-03-2023 09:10:20,,,,8.00,27.80
13-03-2023 09:15:20,,,,14.00,27.80
13-03-2023 09:20:20,0.33,0.00,,8.00,27.90
13-03-2023 09:21:20,,,0.00,,
13-03-2023 09:22:20,,,0.00,,
13-03-2023 09:25:20,0.33,0.00,,14.00,28.20
13-03-2023 09:30:20,,,,6.00,28.30
13-03-2023 09:35:20,,,,12.00,28.40
13-03-2023 09:40:20,,,,9.00,28.50
13-03-2023 09:45:20,,,,20.00,28.40
13-03-2023 09:50:20,,,,14.00,28.50
13-03-2023 09:55:20,,,,1.00,28.60
13-03-2023 10:00:20,0.33,,,16.00,28.50
13-03-2023 10:05:20,0.66,,,14.00,28.40
13-03-2023 10:10:20,,,,14.00,28.40
13-03-2023 10:15:20,,,,8.00,28.30
13-03-2023 10:20:20,,,,25.00,28.50
13-03-2023 10:25:20,,,,8.00,28.70
13-03-2023 10:30:20,,,,6.00,28.90
13-03-2023 10:35:20,,,,11.00,29.20
13-03-2023 10:40:20,,,,6.00,29.20
13-03-2023 10:45:20,,,,9.00,29.40
13-03-2023 10:50:20,,,,12.00,29.20
13-03-2023 10:55:20,,,,19.00,29.10
13-03-2023 11:00:20,0.66,,,12.00,
13-03-2023 11:05:20,1.04,,,8.00,
13-03-2023 11:10:20,,,,9.00,
13-03-2023 11:15:20,,,,12.00,
13-03-2023 11:20:20,1.04,0.00,0.00,19.00,29.10
13-03-2023 11:21:20,,,0.00,,
13-03-2023 11:25:20,1.04,0.00,,11.00,29.10
13-03-2023 11:30:20,,,,8.00,
13-03-2023 11:35:20,,,,,29.10
13-03-2023 11:40:20,,,,8.00,29.20
13-03-2023 11:45:20,,,,6.00,29.30
13-03-2023 11:50:20,,,,8.00,29.40
13-03-2023 11:55:20,,,,9.00,29.60
13-03-2023 12:00:20,1.04,,,3.00,29.80
13-03-2023 12:05:20,1.30,,,3.00,29.90
13-03-2023 12:10:20,,,,1.00,29.80
13-03-2023 12:15:20,,,,3.00,29.80
13-03-2023 12:20:20,,,,1.00,29.70
